,ACCT220,ACCT230,BLAW280,COMP100,ECON160,ECON161,ENGL205,SOM120,MATH103,MATH150A,MATH150B,MATH140,BUS302,FIN303,MGT360,MKT304,SOM306,MKT346,MKT348,cluster_label,graduated
1749,0.0,2.0,0.0,0.7000000000000002,0.0,1.0,-2.0,-2.0,1.0,-2.0,-2.0,2.0,1.2999999999999998,0.0,0.2999999999999998,0.0,-1.0,0.0,0.0,0,1
1750,-2.0,1.7000000000000002,0.7000000000000002,2.0,0.0,1.0,2.0,0.7000000000000002,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,0.0,1.0,2.0,0,1
1751,1.0,1.0,0.0,2.0,1.0,1.0,1.0,-2.0,2.0,-2.0,-2.0,1.0,1.7000000000000002,2.0,1.2999999999999998,1.0,0.2999999999999998,0.0,-2.0,0,0
1752,1.0,0.0,2.0,2.0,2.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,2.0,1.2999999999999998,0.2999999999999998,1.7000000000000002,1.2999999999999998,0.2999999999999998,0.7000000000000002,1.7000000000000002,0,1
1753,2.0,2.0,1.0,2.0,1.0,1.0,2.0,-2.0,0.0,-2.0,-2.0,2.0,1.7000000000000002,-2.0,1.7000000000000002,1.7000000000000002,-1.3,1.0,0.0,0,1
1754,0.0,-2.0,1.0,2.0,0.0,1.0,2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1755,-2.0,-0.7,0.0,1.0,0.0,0.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,0.0,1.0,0.2999999999999998,0.2999999999999998,0.7000000000000002,-1.3,0.0,1.0,0,1
1756,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,2.0,1.2999999999999998,1.2999999999999998,2.0,2.0,0.2999999999999998,1.7000000000000002,1.7000000000000002,0,1
1757,0.7000000000000002,1.2999999999999998,-1.0,1.0,1.0,0.0,1.0,-2.0,0.0,-2.0,-2.0,1.0,1.2999999999999998,0.0,1.0,0.2999999999999998,0.2999999999999998,1.0,0.7000000000000002,0,1
1758,-2.0,0.0,1.2999999999999998,0.0,1.0,0.0,2.0,-2.0,0.0,-2.0,-2.0,0.0,1.0,0.7000000000000002,-0.30000000000000004,1.0,-1.0,-0.30000000000000004,-0.7,0,1
1759,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,1.0,1.2999999999999998,0.2999999999999998,1.0,1.2999999999999998,0,1
1760,1.0,1.0,1.0,2.0,1.0,2.0,-2.0,1.7000000000000002,-1.0,-2.0,-2.0,-2.0,2.0,2.0,1.2999999999999998,1.7000000000000002,1.0,2.0,0.0,0,0
1761,-2.0,0.0,1.0,2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,1.2999999999999998,0.7000000000000002,1.2999999999999998,0.2999999999999998,-0.7,0.0,-2.0,0,0
1762,-2.0,0.2999999999999998,0.2999999999999998,-0.30000000000000004,0.0,-1.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,1.0,0.2999999999999998,1.0,0.7000000000000002,0.7000000000000002,0.2999999999999998,0.0,0,1
1763,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-2.0,0.2999999999999998,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,0.0,1.0,-2.0,-2.0,0,0
1764,2.0,-2.0,-0.30000000000000004,2.0,1.0,0.0,0.2999999999999998,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1765,0.2999999999999998,0.0,-1.0,2.0,0.2999999999999998,1.0,0.7000000000000002,-2.0,0.0,-2.0,-2.0,1.2999999999999998,1.0,0.0,0.7000000000000002,1.2999999999999998,1.0,-2.0,-2.0,0,0
1766,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1767,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1768,2.0,1.2999999999999998,2.0,-2.0,0.0,0.7000000000000002,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,1.2999999999999998,1.7000000000000002,1.2999999999999998,1.7000000000000002,2.0,0,1
1769,-1.3,-2.0,0.2999999999999998,1.0,0.0,-2.0,2.0,1.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1770,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1771,0.7000000000000002,-0.30000000000000004,-1.0,-1.0,0.0,0.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,1.2999999999999998,-0.30000000000000004,-0.30000000000000004,0.2999999999999998,0.0,1.0,1.2999999999999998,0,1
1772,1.0,-2.0,1.0,-2.0,1.0,-2.0,0.7000000000000002,-2.0,0.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1773,0.0,1.0,2.0,1.7000000000000002,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1774,0.7000000000000002,0.0,-1.0,2.0,0.0,1.0,1.0,0.7000000000000002,2.0,-2.0,-2.0,-2.0,1.7000000000000002,-0.30000000000000004,0.0,0.0,1.2999999999999998,-0.7,0.7000000000000002,0,1
1775,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1776,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.2999999999999998,-2.0,0.0,-2.0,-2.0,1.2999999999999998,1.2999999999999998,-2.0,-2.0,-0.30000000000000004,-2.0,-2.0,-2.0,1,0
1777,-1.0,0.0,1.0,1.2999999999999998,-1.3,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,1.2999999999999998,0.7000000000000002,0.2999999999999998,0.7000000000000002,0.0,-0.30000000000000004,0,1
1778,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,1,0
1779,0.0,0.0,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1780,0.2999999999999998,-2.0,1.0,1.0,-2.0,0.7000000000000002,1.7000000000000002,0.2999999999999998,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1781,-0.30000000000000004,1.0,-0.30000000000000004,1.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,0.0,0.2999999999999998,-0.30000000000000004,-0.7,-0.7,0.0,0,1
1782,-2.0,-2.0,-2.0,1.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1783,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-0.7,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1784,-2.0,-2.0,2.0,2.0,2.0,1.0,-2.0,-2.0,0.2999999999999998,-1.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1785,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1786,2.0,-2.0,0.0,1.7000000000000002,1.0,1.0,1.7000000000000002,-2.0,1.0,-2.0,-2.0,0.0,0.2999999999999998,-0.7,0.7000000000000002,0.2999999999999998,0.7000000000000002,-2.0,-2.0,0,0
1787,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1788,-2.0,-2.0,-1.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1789,-2.0,-2.0,1.0,1.0,0.0,0.0,0.0,-2.0,1.0,-2.0,-2.0,0.0,0.7000000000000002,0.0,0.2999999999999998,-0.30000000000000004,0.0,-2.0,1.0,0,0
1790,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1791,0.0,0.7000000000000002,0.0,0.0,1.0,1.0,-2.0,-2.0,1.0,-2.0,-2.0,1.0,1.7000000000000002,-0.30000000000000004,-0.30000000000000004,0.0,-0.30000000000000004,-0.30000000000000004,1.0,0,1
1792,-2.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1793,0.0,2.0,2.0,2.0,0.0,2.0,2.0,-2.0,1.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,0,0
1794,0.0,2.0,0.7000000000000002,2.0,2.0,1.0,1.7000000000000002,1.2999999999999998,1.0,-2.0,-2.0,-2.0,0.0,1.0,1.0,0.2999999999999998,-0.30000000000000004,0.2999999999999998,1.0,0,1
1795,2.0,2.0,2.0,2.0,0.0,2.0,-0.30000000000000004,-2.0,-2.0,-2.0,-2.0,2.0,0.7000000000000002,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,0,0
1796,0.2999999999999998,-0.7,0.2999999999999998,1.0,2.0,-0.7,-2.0,-2.0,0.0,-2.0,-2.0,2.0,0.0,-1.0,1.2999999999999998,0.2999999999999998,1.0,1.0,-0.30000000000000004,0,1
1797,1.0,2.0,1.0,2.0,1.0,1.0,-2.0,-2.0,0.0,-2.0,-2.0,2.0,1.2999999999999998,1.0,1.7000000000000002,1.7000000000000002,1.2999999999999998,0.0,1.0,0,1
1798,0.0,0.0,0.2999999999999998,1.0,0.0,0.0,2.0,-2.0,1.0,-2.0,-2.0,-2.0,0.7000000000000002,-1.0,1.7000000000000002,0.7000000000000002,1.0,-0.30000000000000004,-0.7,0,1
1799,0.0,2.0,1.0,1.0,0.0,2.0,1.0,-2.0,1.0,-2.0,-2.0,2.0,1.0,-0.30000000000000004,0.7000000000000002,0.2999999999999998,0.0,0.0,0.7000000000000002,0,0
1800,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1801,0.0,-2.0,0.7000000000000002,-2.0,-0.7,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1802,-2.0,2.0,-2.0,1.0,1.0,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,2.0,-2.0,1.7000000000000002,1.0,0.7000000000000002,2.0,0,1
1803,-1.3,-2.0,-2.0,0.2999999999999998,0.0,-1.3,-2.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,-2.0,0.0,0.7000000000000002,-2.0,1.0,0.7000000000000002,1,0
1804,0.0,-2.0,1.0,1.0,-2.0,0.0,-0.30000000000000004,-2.0,0.0,-2.0,-2.0,1.0,1.7000000000000002,-0.30000000000000004,-2.0,1.7000000000000002,0.0,1.0,0.2999999999999998,0,0
1805,1.2999999999999998,1.0,1.0,2.0,1.0,1.0,2.0,-2.0,2.0,-2.0,-2.0,1.0,2.0,0.2999999999999998,1.7000000000000002,1.2999999999999998,1.0,1.2999999999999998,2.0,0,0
1806,0.0,0.0,0.0,1.0,2.0,1.0,2.0,-2.0,-2.0,1.0,-2.0,1.0,0.7000000000000002,-0.7,-2.0,0.2999999999999998,-0.30000000000000004,0.7000000000000002,0.0,0,1
1807,-2.0,-2.0,1.0,2.0,2.0,2.0,2.0,-2.0,2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1808,-2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1809,0.0,2.0,2.0,2.0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,0.7000000000000002,2.0,2.0,2.0,2.0,2.0,0,1
1810,1.0,-2.0,0.7000000000000002,2.0,1.7000000000000002,0.2999999999999998,-2.0,-2.0,-2.0,2.0,-2.0,1.0,0.7000000000000002,-2.0,2.0,2.0,1.0,1.0,1.0,0,1
1811,0.0,0.0,-1.0,1.2999999999999998,0.0,1.0,1.7000000000000002,-2.0,1.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-0.30000000000000004,-2.0,-2.0,1,0
1812,1.2999999999999998,2.0,1.0,2.0,1.0,1.0,1.2999999999999998,-2.0,2.0,-2.0,-2.0,2.0,0.7000000000000002,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,0,0
1813,0.0,1.0,1.0,2.0,0.0,1.0,2.0,-2.0,1.2999999999999998,-2.0,-2.0,0.0,1.7000000000000002,1.0,1.0,1.0,0.2999999999999998,1.0,2.0,0,1
1814,1.2999999999999998,0.0,0.0,1.2999999999999998,0.0,0.2999999999999998,0.0,-2.0,0.0,-2.0,-2.0,0.0,1.2999999999999998,-0.7,-2.0,1.0,0.7000000000000002,2.0,0.2999999999999998,0,1
1815,2.0,1.7000000000000002,1.0,2.0,1.0,2.0,1.2999999999999998,0.2999999999999998,1.0,-2.0,-2.0,-2.0,0.7000000000000002,0.7000000000000002,2.0,0.7000000000000002,1.2999999999999998,-2.0,-2.0,0,0
1816,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1817,0.0,-2.0,0.0,2.0,-1.0,-1.3,1.2999999999999998,1.0,-2.0,-2.0,-2.0,-2.0,1.0,-1.0,0.2999999999999998,-1.0,-0.7,-2.0,-2.0,1,0
1818,0.2999999999999998,1.0,2.0,2.0,1.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-0.30000000000000004,2.0,1.0,0.2999999999999998,1.2999999999999998,1.7000000000000002,0,1
1819,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,1.7000000000000002,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1820,1.0,0.7000000000000002,1.0,2.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,0.0,2.0,0.0,0.0,0.2999999999999998,0.7000000000000002,0,1
1821,1.0,0.0,0.0,2.0,1.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,1.0,0.2999999999999998,-2.0,0.0,0.7000000000000002,-0.30000000000000004,1.0,1.0,0,1
1822,0.2999999999999998,-1.0,0.7000000000000002,0.7000000000000002,0.0,0.0,1.0,-2.0,0.0,-2.0,-2.0,-1.0,1.2999999999999998,-1.0,1.7000000000000002,1.2999999999999998,-1.0,-2.0,-2.0,0,0
1823,1.0,2.0,-0.30000000000000004,1.0,0.0,1.0,2.0,-2.0,0.0,-2.0,-2.0,0.0,1.2999999999999998,-1.3,-0.7,0.0,-1.0,-2.0,-0.7,0,0
1824,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1825,-2.0,-2.0,0.2999999999999998,-2.0,0.0,-1.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,1.0,1.0,1,0
1826,-2.0,-2.0,1.2999999999999998,1.2999999999999998,1.0,0.0,2.0,-2.0,1.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1827,2.0,-2.0,-2.0,2.0,1.0,-2.0,2.0,1.2999999999999998,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1828,0.0,-1.0,0.0,-2.0,0.0,-0.30000000000000004,-2.0,0.0,0.0,-2.0,-2.0,-2.0,1.0,-2.0,2.0,1.0,-2.0,-1.3,0.0,0,1
1829,-2.0,0.0,0.0,0.2999999999999998,-2.0,0.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,1.0,-0.30000000000000004,0.2999999999999998,0.2999999999999998,0.0,-2.0,-2.0,0,0
1830,0.0,0.0,1.2999999999999998,2.0,0.0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,0.0,1.7000000000000002,-2.0,0.7000000000000002,1.2999999999999998,1.0,0.2999999999999998,0.2999999999999998,0,1
1831,2.0,1.0,0.0,2.0,0.0,1.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,1.0,1.0,1.2999999999999998,1.0,1.2999999999999998,0,1
1832,-2.0,-2.0,-2.0,1.2999999999999998,0.0,1.0,1.7000000000000002,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1833,1.0,0.0,0.0,2.0,2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0,0.2999999999999998,0.7000000000000002,0.0,0.2999999999999998,-1.0,1.0,2.0,0,1
1834,0.0,1.2999999999999998,2.0,1.0,2.0,2.0,1.7000000000000002,-2.0,2.0,-2.0,-2.0,1.0,0.7000000000000002,0.7000000000000002,1.0,0.7000000000000002,0.7000000000000002,0.0,1.0,0,1
1835,-2.0,-2.0,-2.0,-2.0,-1.0,-1.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1836,0.0,-2.0,0.0,0.0,-1.0,1.0,1.0,-2.0,0.0,-2.0,-2.0,1.0,0.7000000000000002,-1.0,0.7000000000000002,0.0,0.2999999999999998,-0.30000000000000004,0.2999999999999998,0,1
1837,1.0,0.0,0.0,2.0,1.0,1.0,2.0,-2.0,-2.0,1.0,-2.0,2.0,1.0,2.0,0.7000000000000002,1.2999999999999998,1.0,0.0,1.0,0,1
1838,-2.0,-2.0,-2.0,-0.7,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1839,-2.0,0.0,1.0,1.0,1.0,2.0,2.0,-2.0,1.0,-2.0,-2.0,0.0,1.0,-1.0,0.7000000000000002,0.0,-0.30000000000000004,-2.0,-2.0,0,0
1840,1.0,-2.0,1.0,2.0,0.0,1.0,2.0,-1.0,-2.0,-2.0,-2.0,0.0,0.7000000000000002,0.0,0.7000000000000002,0.2999999999999998,-1.0,0.0,-0.30000000000000004,0,1
1841,0.0,0.2999999999999998,0.0,2.0,2.0,-1.0,1.7000000000000002,-2.0,0.7000000000000002,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,1,0
1842,2.0,2.0,1.0,-1.0,0.0,1.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,2.0,1.0,0.0,-2.0,-2.0,0,0
1843,2.0,1.0,2.0,2.0,2.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,0.2999999999999998,0.0,0.0,0.0,-2.0,-2.0,-2.0,0,0
1844,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,2.0,-2.0,0.0,-2.0,-2.0,-2.0,1.0,1.0,1.0,0.2999999999999998,0.0,0.2999999999999998,1.0,0,0
1845,1.0,1.0,2.0,-2.0,0.0,1.0,1.0,-2.0,1.0,-2.0,-2.0,1.0,1.2999999999999998,0.0,0.7000000000000002,1.7000000000000002,0.0,0.7000000000000002,1.2999999999999998,0,1
1846,-2.0,-2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7000000000000002,-2.0,-2.0,-2.0,1.0,-2.0,0.0,0.7000000000000002,-1.0,-1.3,-1.3,0,1
1847,2.0,0.0,1.0,1.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,0.7000000000000002,1.0,0.0,1.7000000000000002,0.0,1.0,0,1
1848,1.0,1.0,2.0,2.0,0.0,1.0,-2.0,-2.0,-2.0,2.0,-2.0,1.0,-2.0,-2.0,1.2999999999999998,1.0,1.0,0.7000000000000002,1.7000000000000002,0,0
1849,-2.0,-2.0,-2.0,2.0,1.0,-2.0,0.7000000000000002,-0.30000000000000004,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1850,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1851,2.0,1.2999999999999998,1.0,1.7000000000000002,1.2999999999999998,2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,1.0,1.2999999999999998,2.0,1.0,1.2999999999999998,1.0,0.7000000000000002,0,1
1852,1.0,-2.0,0.7000000000000002,2.0,1.0,0.0,1.0,-2.0,1.7000000000000002,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1853,2.0,-2.0,-2.0,2.0,2.0,-2.0,1.2999999999999998,-2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1854,-2.0,1.0,0.0,2.0,0.0,0.0,2.0,-2.0,-1.0,-2.0,-2.0,1.0,1.7000000000000002,0.7000000000000002,1.0,0.2999999999999998,0.2999999999999998,1.2999999999999998,1.0,0,1
1855,1.0,1.2999999999999998,1.0,1.0,0.0,1.0,-2.0,-2.0,-1.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,1,0
1856,-2.0,-2.0,-2.0,2.0,1.0,-2.0,2.0,0.2999999999999998,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1857,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1858,1.0,1.0,0.0,0.2999999999999998,0.2999999999999998,0.7000000000000002,1.2999999999999998,-2.0,2.0,-2.0,-2.0,0.7000000000000002,0.2999999999999998,0.0,-0.30000000000000004,0.7000000000000002,0.0,0.2999999999999998,1.0,0,1
1859,-2.0,-2.0,-2.0,0.2999999999999998,1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1860,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1861,1.0,0.0,1.0,2.0,0.0,0.0,1.0,-2.0,0.0,-2.0,-2.0,0.0,0.2999999999999998,-0.30000000000000004,0.7000000000000002,-0.30000000000000004,0.2999999999999998,0.7000000000000002,0.0,0,1
1862,1.0,0.0,0.0,2.0,1.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.7000000000000002,-1.0,0.0,0.0,0.0,-2.0,1.2999999999999998,0,0
1863,-0.30000000000000004,-2.0,-0.30000000000000004,0.0,0.0,1.0,-0.7,-2.0,0.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1864,-2.0,-2.0,0.7000000000000002,1.2999999999999998,-2.0,-2.0,-2.0,-0.7,0.0,-2.0,-2.0,-2.0,-2.0,-0.7,0.2999999999999998,1.0,1.7000000000000002,-0.7,-0.30000000000000004,1,1
1865,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1866,1.7000000000000002,0.7000000000000002,0.0,0.0,0.0,0.0,0.2999999999999998,-2.0,1.0,-2.0,-2.0,0.0,1.7000000000000002,1.0,0.0,0.7000000000000002,1.7000000000000002,-2.0,-2.0,0,0
1867,0.0,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.2999999999999998,0.7000000000000002,0.0,0.0,-0.7,-1.0,0.7000000000000002,0,0
1868,-1.0,-1.3,-1.3,2.0,-1.3,2.0,1.2999999999999998,-2.0,0.0,-2.0,-2.0,0.0,1.2999999999999998,1.0,-2.0,0.0,-2.0,-0.7,1.0,0,0
1869,2.0,0.7000000000000002,1.2999999999999998,-2.0,0.0,1.0,0.7000000000000002,-2.0,0.0,-2.0,-2.0,2.0,0.7000000000000002,-2.0,2.0,1.0,0.7000000000000002,0.7000000000000002,1.2999999999999998,0,1
1870,1.0,0.0,-2.0,2.0,-2.0,-2.0,1.0,0.7000000000000002,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1871,1.0,-2.0,0.0,0.0,-1.0,-2.0,1.0,-2.0,1.0,-2.0,-2.0,-1.0,0.0,-2.0,0.0,1.0,-0.30000000000000004,-2.0,-2.0,1,0
1872,1.0,1.0,0.0,2.0,2.0,1.0,1.7000000000000002,-2.0,2.0,-2.0,-2.0,2.0,1.2999999999999998,-0.30000000000000004,2.0,0.2999999999999998,0.0,0.2999999999999998,1.2999999999999998,0,1
1873,-2.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1874,-2.0,-2.0,-0.30000000000000004,0.0,-2.0,-2.0,-0.30000000000000004,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1875,0.0,1.0,1.0,2.0,2.0,1.0,2.0,-2.0,1.0,-2.0,-2.0,2.0,1.7000000000000002,-2.0,1.2999999999999998,1.7000000000000002,1.7000000000000002,1.7000000000000002,2.0,0,1
1876,0.0,0.0,1.0,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,0.2999999999999998,1.0,1.2999999999999998,0.0,-2.0,1.0,0,1
1877,2.0,-0.30000000000000004,1.0,2.0,0.0,0.0,1.0,-2.0,0.0,-2.0,-2.0,0.0,1.0,-1.0,0.0,1.0,-1.0,-0.30000000000000004,-0.30000000000000004,0,1
