,ACCT220,ACCT230,BLAW280,COMP100,ECON160,ECON161,ENGL205,MATH103,SOM120,MATH150A,MATH150B,MATH140,BUS302,FIN303,MGT360,MKT304,SOM306,BLAW308,cluster_label,graduated
359,2.0,1.7000000000000002,1.0,1.0,2.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,0.2999999999999998,1.7000000000000002,1.0,0.7000000000000002,0.0,0.7000000000000002,0,0
360,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
361,1.0,1.7000000000000002,2.0,1.0,2.0,1.7000000000000002,-2.0,-2.0,2.0,1.0,1.0,-2.0,1.0,1.2999999999999998,1.2999999999999998,1.2999999999999998,1.0,1.2999999999999998,0,1
362,2.0,-2.0,0.0,2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
363,1.0,1.0,1.0,2.0,0.2999999999999998,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,0.2999999999999998,2.0,1.0,0.2999999999999998,-2.0,0,0
364,0.0,0.7000000000000002,1.0,2.0,0.0,0.0,2.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,-0.30000000000000004,1.0,0.0,-0.7,1.2999999999999998,0,1
365,2.0,2.0,0.0,0.0,2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0,1.0,1.2999999999999998,0.0,0.7000000000000002,-2.0,1.2999999999999998,0,1
366,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
367,1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,-2.0,-2.0,-2.0,0.0,-2.0,-0.30000000000000004,0.0,0.7000000000000002,-2.0,0.0,0,1
368,0.0,1.0,1.0,2.0,0.0,2.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,-2.0,0.7000000000000002,1.2999999999999998,1.0,1.0,0.7000000000000002,0.2999999999999998,0,1
369,2.0,1.0,1.0,2.0,0.0,0.0,1.7000000000000002,1.2999999999999998,-2.0,-2.0,-2.0,1.0,0.7000000000000002,0.0,1.0,0.0,0.0,0.0,0,1
370,0.0,-0.30000000000000004,0.0,2.0,0.0,0.0,0.7000000000000002,0.0,-2.0,-2.0,-2.0,-1.0,1.0,0.0,-2.0,1.0,0.0,0.0,0,1
371,2.0,2.0,1.0,2.0,2.0,1.0,2.0,-2.0,-2.0,1.0,-2.0,1.0,1.7000000000000002,1.2999999999999998,1.2999999999999998,0.7000000000000002,1.2999999999999998,1.2999999999999998,0,1
372,2.0,1.0,1.0,1.0,1.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.7000000000000002,-0.7,1.2999999999999998,1.2999999999999998,1.7000000000000002,1.2999999999999998,0,1
373,-1.0,0.2999999999999998,0.2999999999999998,2.0,1.0,0.0,1.7000000000000002,1.0,-2.0,-2.0,-2.0,0.0,1.0,2.0,-0.7,-0.7,0.0,0.2999999999999998,0,1
374,-2.0,-2.0,-1.3,2.0,-2.0,-2.0,2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
375,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,-2.0,1.0,1.2999999999999998,-2.0,2.0,1.0,0.2999999999999998,0.0,0,0
376,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
377,0.0,0.0,0.0,0.7000000000000002,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,-0.30000000000000004,0.0,0.2999999999999998,-2.0,1.2999999999999998,0,1
378,-2.0,-2.0,0.0,-2.0,0.0,2.0,2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
379,0.0,1.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-0.7,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
380,-2.0,-2.0,2.0,1.0,0.0,-1.0,-2.0,-2.0,-2.0,0.0,1.0,-2.0,-2.0,1.0,1.0,0.7000000000000002,-0.30000000000000004,1.7000000000000002,0,1
381,-2.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
382,0.0,0.2999999999999998,2.0,2.0,2.0,1.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,1.0,0.2999999999999998,1.0,1.0,-2.0,2.0,0,1
383,-2.0,0.0,0.0,1.2999999999999998,-1.0,0.2999999999999998,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,1.0,-1.0,0.0,0.0,-1.0,-1.3,0,1
384,-1.0,-2.0,1.0,-0.30000000000000004,-1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.30000000000000004,1,0
385,0.0,-1.0,0.0,1.7000000000000002,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,1.0,-0.30000000000000004,0.0,0.0,-2.0,0.7000000000000002,0,1
386,-2.0,-2.0,0.0,1.7000000000000002,1.0,1.2999999999999998,1.0,-2.0,-2.0,-0.30000000000000004,-2.0,-2.0,1.0,0.2999999999999998,0.7000000000000002,0.7000000000000002,0.0,1.0,0,1
387,2.0,1.0,2.0,2.0,0.0,1.0,-2.0,-2.0,1.7000000000000002,0.0,-2.0,-2.0,1.2999999999999998,0.0,0.0,-0.30000000000000004,1.0,0.0,0,1
388,1.0,2.0,0.0,2.0,2.0,0.0,1.7000000000000002,1.7000000000000002,-2.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
389,1.0,1.0,1.0,1.0,2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,1.0,1.7000000000000002,-2.0,0.0,0.0,-1.0,-2.0,0,0
390,-2.0,-2.0,0.0,-2.0,0.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
391,2.0,1.0,2.0,2.0,2.0,2.0,-2.0,0.0,-2.0,-2.0,-2.0,1.0,1.0,0.7000000000000002,1.0,1.2999999999999998,1.7000000000000002,0.2999999999999998,0,1
392,1.2999999999999998,-2.0,-0.30000000000000004,1.0,1.0,0.0,-2.0,-2.0,-0.30000000000000004,-2.0,-2.0,-2.0,1.2999999999999998,0.7000000000000002,-1.3,1.2999999999999998,-0.30000000000000004,0.0,0,0
393,-2.0,-2.0,-2.0,-0.30000000000000004,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
394,-1.0,-0.30000000000000004,1.0,1.0,1.0,-0.30000000000000004,1.7000000000000002,0.0,-2.0,-2.0,-2.0,0.0,0.7000000000000002,-2.0,0.0,-1.0,0.2999999999999998,0.0,0,0
395,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
396,0.0,-2.0,-1.0,2.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
397,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
398,1.0,0.0,-2.0,2.0,1.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,2.0,1.2999999999999998,1.7000000000000002,2.0,0.7000000000000002,1.0,0.2999999999999998,0,0
399,-0.30000000000000004,0.0,-2.0,1.2999999999999998,0.0,-1.3,1.0,0.0,-1.3,-2.0,-2.0,-2.0,1.2999999999999998,-1.3,2.0,1.2999999999999998,-1.0,-2.0,0,0
400,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
401,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
402,-2.0,-2.0,2.0,1.0,1.0,2.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,0.7000000000000002,0.7000000000000002,0.7000000000000002,0,1
403,-2.0,-2.0,0.0,2.0,0.0,0.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
404,-2.0,-2.0,1.0,2.0,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,-0.30000000000000004,-0.30000000000000004,1,1
405,2.0,2.0,2.0,2.0,2.0,1.0,-2.0,2.0,-2.0,-2.0,-2.0,1.0,2.0,-2.0,2.0,2.0,2.0,2.0,0,1
406,1.0,0.2999999999999998,2.0,-2.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,-2.0,1.0,1.0,1.2999999999999998,0.7000000000000002,1.0,-2.0,1.7000000000000002,0,1
407,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
408,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
409,0.0,0.0,2.0,2.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,0.2999999999999998,-0.30000000000000004,0.0,-2.0,0.2999999999999998,0,1
410,0.0,1.2999999999999998,0.0,2.0,0.0,-1.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-0.30000000000000004,0.7000000000000002,-1.0,-2.0,2.0,0,1
411,1.0,0.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,1.7000000000000002,2.0,0.0,1.2999999999999998,1.0,-2.0,0,0
412,-2.0,-2.0,1.0,-1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.3,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
413,0.0,0.0,0.2999999999999998,1.0,-2.0,1.0,1.2999999999999998,0.2999999999999998,-2.0,-2.0,-2.0,-0.30000000000000004,1.0,-1.3,1.0,0.0,0.0,0.0,0,1
414,-0.30000000000000004,0.0,0.0,1.2999999999999998,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.2999999999999998,0.2999999999999998,0.0,0.7000000000000002,-1.0,0.7000000000000002,0,1
415,1.0,0.0,1.0,1.7000000000000002,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,1.7000000000000002,1.0,-0.30000000000000004,1.0,0.7000000000000002,0.2999999999999998,0,0
416,0.0,-2.0,1.0,2.0,0.2999999999999998,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.30000000000000004,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
417,0.0,1.0,0.7000000000000002,0.2999999999999998,0.0,-2.0,1.2999999999999998,0.0,-2.0,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-1.0,-2.0,0.0,0,0
418,-1.0,-1.3,1.0,2.0,0.0,1.0,-2.0,-2.0,-2.0,-1.0,-2.0,1.0,2.0,0.0,-0.7,-0.30000000000000004,-2.0,0.0,0,0
419,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,-2.0,-2.0,-2.0,1.0,1.2999999999999998,0.0,1.2999999999999998,1.0,0.2999999999999998,2.0,0,0
420,-2.0,-2.0,-2.0,-1.3,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
421,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
422,1.0,1.0,0.0,2.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,1.2999999999999998,2.0,0.7000000000000002,1.0,0.7000000000000002,0.0,0,1
423,0.0,-2.0,2.0,2.0,0.7000000000000002,0.7000000000000002,2.0,1.0,-2.0,-2.0,-2.0,1.0,0.2999999999999998,1.2999999999999998,1.0,0.7000000000000002,0.0,1.0,0,0
424,1.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
425,2.0,-2.0,2.0,2.0,1.0,1.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,1.0,1.0,0.2999999999999998,1.2999999999999998,0.7000000000000002,0,1
426,2.0,-2.0,0.7000000000000002,0.7000000000000002,-1.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,1,0
427,0.0,-2.0,1.0,2.0,0.0,2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,1.7000000000000002,1.0,1.0,1.7000000000000002,1.0,1.2999999999999998,0,1
428,-1.0,-1.0,0.0,1.0,0.0,0.0,2.0,0.2999999999999998,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
429,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
430,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,-2.0,0.0,0.7000000000000002,0.7000000000000002,0.7000000000000002,0.2999999999999998,1.0,-2.0,0,0
431,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
432,-0.7,-1.3,0.2999999999999998,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.2999999999999998,1,0
433,1.0,0.0,-0.7,1.0,1.0,0.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,1.0,2.0,1.2999999999999998,0.0,0.0,0.7000000000000002,0,1
434,1.0,0.0,1.0,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,1.2999999999999998,2.0,1.0,1.2999999999999998,1.7000000000000002,1.2999999999999998,0,1
435,-2.0,-2.0,-2.0,1.2999999999999998,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
436,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
437,2.0,1.0,0.0,1.2999999999999998,0.0,0.2999999999999998,2.0,0.2999999999999998,0.0,-2.0,-2.0,-2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1
438,-2.0,2.0,1.7000000000000002,2.0,2.0,0.0,2.0,1.2999999999999998,-2.0,-2.0,-2.0,2.0,2.0,0.7000000000000002,2.0,1.0,1.0,1.0,0,1
439,1.0,1.0,1.0,2.0,0.0,-1.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,1.0,0.0,0.0,0.2999999999999998,-0.30000000000000004,0.0,0,1
440,-2.0,-2.0,1.0,2.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.7,1,0
441,-0.7,-2.0,2.0,1.0,0.2999999999999998,-1.3,-2.0,0.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
442,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
443,-2.0,-2.0,0.2999999999999998,2.0,1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
444,0.0,0.0,1.2999999999999998,2.0,0.0,0.0,1.7000000000000002,-2.0,-2.0,0.0,-2.0,1.0,2.0,2.0,1.7000000000000002,0.0,0.0,0.2999999999999998,0,1
445,0.0,-2.0,0.2999999999999998,0.0,-1.3,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
446,0.7000000000000002,1.0,2.0,1.0,2.0,1.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,-2.0,2.0,1.0,1.2999999999999998,-0.30000000000000004,-2.0,0.7000000000000002,0,1
447,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
448,2.0,0.2999999999999998,1.0,0.7000000000000002,-2.0,2.0,-2.0,0.0,-2.0,-2.0,-2.0,0.0,1.2999999999999998,0.0,1.0,0.0,1.7000000000000002,0.0,0,1
449,-2.0,-0.30000000000000004,-2.0,0.0,-2.0,-0.7,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-1.0,-0.30000000000000004,-2.0,-0.30000000000000004,-0.30000000000000004,1,1
450,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,-2.0,-2.0,-2.0,0.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
451,0.0,0.0,1.0,1.0,0.0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,1.0,0.7000000000000002,-0.7,0.0,1.2999999999999998,-1.0,0.0,0,0
452,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
453,0.0,-0.30000000000000004,1.0,2.0,0.2999999999999998,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,2.0,2.0,2.0,0.7000000000000002,0.7000000000000002,1.0,0,1
454,2.0,2.0,1.0,1.0,1.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,0,0
455,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
456,1.0,0.0,1.0,0.0,0.0,0.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
457,-1.3,-1.3,-2.0,1.2999999999999998,-0.7,-1.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,0.0,0.7000000000000002,-1.0,0.2999999999999998,1.0,-2.0,0.0,0,1
458,0.0,-1.0,2.0,1.2999999999999998,-0.7,-0.30000000000000004,-2.0,1.0,-2.0,-2.0,-2.0,0.0,1.2999999999999998,1.0,0.2999999999999998,-1.0,0.0,1.2999999999999998,0,1
459,2.0,2.0,2.0,1.0,-2.0,1.0,1.7000000000000002,1.0,-2.0,-2.0,-2.0,-2.0,1.7000000000000002,-2.0,2.0,-2.0,-2.0,-2.0,0,0
460,-0.7,-0.30000000000000004,0.0,2.0,-0.30000000000000004,0.0,-2.0,0.7000000000000002,0.0,-2.0,-2.0,-2.0,1.2999999999999998,0.7000000000000002,-0.30000000000000004,0.2999999999999998,-2.0,1.2999999999999998,0,1
461,1.0,-0.7,2.0,2.0,0.0,-1.0,-2.0,-2.0,1.0,-2.0,-2.0,1.0,1.7000000000000002,-1.3,0.0,0.0,-1.3,-0.30000000000000004,0,0
462,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,-0.30000000000000004,2.0,0.2999999999999998,0.0,-0.30000000000000004,1.0,0,1
463,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
464,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
465,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
466,0.0,-2.0,0.0,2.0,0.0,1.0,-2.0,1.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,0.0,-0.7,-0.30000000000000004,0.2999999999999998,0.2999999999999998,0,0
467,-2.0,-2.0,-1.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
468,-2.0,-2.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
469,1.0,0.2999999999999998,-2.0,1.7000000000000002,0.2999999999999998,2.0,-2.0,1.0,0.0,-2.0,-2.0,-2.0,1.2999999999999998,1.0,0.7000000000000002,0.0,1.7000000000000002,0.2999999999999998,0,1
470,-2.0,-0.30000000000000004,0.0,2.0,-1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,-0.30000000000000004,-2.0,-0.30000000000000004,1,0
471,0.0,0.0,-2.0,1.0,-2.0,1.0,1.7000000000000002,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.2999999999999998,1.0,1.0,-0.30000000000000004,1.0,0,0
472,2.0,0.2999999999999998,0.0,2.0,-0.30000000000000004,-0.7,-2.0,-2.0,-2.0,-2.0,-2.0,0.2999999999999998,1.0,1.0,-0.30000000000000004,1.0,0.0,-0.30000000000000004,0,0
473,-2.0,-2.0,0.0,-1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
474,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
475,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
476,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.7000000000000002,2.0,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,0.7000000000000002,2.0,0,0
477,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,1.7000000000000002,0.7000000000000002,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
478,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
479,1.0,1.0,2.0,2.0,1.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,2.0,1.7000000000000002,-0.30000000000000004,1.7000000000000002,1.0,0.0,1.0,0,0
480,0.0,0.2999999999999998,2.0,2.0,1.0,1.0,-2.0,1.0,-2.0,-2.0,-2.0,0.0,1.7000000000000002,-2.0,0.0,-2.0,-2.0,0.0,0,0
481,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
482,0.0,-2.0,-2.0,2.0,1.0,-2.0,2.0,1.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
483,-1.0,-2.0,2.0,1.7000000000000002,2.0,2.0,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
484,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
485,-2.0,0.0,0.2999999999999998,1.7000000000000002,0.0,0.0,1.0,-1.0,-2.0,-2.0,-2.0,0.0,-2.0,1.7000000000000002,-2.0,0.0,2.0,0.0,0,0
486,-2.0,-2.0,1.2999999999999998,2.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,0.7000000000000002,-2.0,1.0,1,1
487,-2.0,-2.0,1.0,-2.0,-1.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
488,-1.0,-0.30000000000000004,0.2999999999999998,1.0,-0.7,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,0.2999999999999998,-2.0,0.0,0.0,-2.0,0.2999999999999998,0,0
489,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
490,0.7000000000000002,0.7000000000000002,1.0,1.2999999999999998,1.7000000000000002,1.2999999999999998,1.7000000000000002,1.0,-2.0,-2.0,-2.0,1.2999999999999998,2.0,1.2999999999999998,1.7000000000000002,1.0,0.7000000000000002,1.7000000000000002,0,1
491,-2.0,1.0,2.0,2.0,1.0,1.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,1.0,0.0,0.2999999999999998,0.2999999999999998,-2.0,1.0,0,1
492,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
493,2.0,2.0,1.0,2.0,1.0,1.0,-2.0,-2.0,-2.0,0.0,1.0,2.0,1.2999999999999998,2.0,-0.30000000000000004,2.0,1.0,1.0,0,1
494,0.0,0.2999999999999998,2.0,0.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,1.0,1.0,-0.30000000000000004,-0.30000000000000004,0.0,0.7000000000000002,0,1
495,-2.0,0.0,2.0,0.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,-1.3,-2.0,-2.0,-0.30000000000000004,-2.0,1,0
496,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
