,ACCT220,ECON309,ECON310,ECON311,ECON401,ENGL205,ENGL305,ENGL306,ECON160,ECON161,MATH103,MATH150A,MATH255A,MATH140,SOM120,cluster_label,graduated
958,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,1.0,0.0,0.0,-2.0,-2.0,0.2999999999999998,-2.0,0,0
959,0.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,2.0,0.0,-2.0,-2.0,1.0,-2.0,0,0
960,1.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
961,2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
962,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
963,1.0,0.0,0.0,1.0,-2.0,1.0,-2.0,-2.0,2.0,1.0,-2.0,0.0,0.0,1.0,-2.0,1,0
964,0.0,2.0,2.0,-2.0,1.0,-2.0,-2.0,0.2999999999999998,2.0,1.2999999999999998,-2.0,2.0,-2.0,-2.0,-2.0,1,1
965,0.0,1.0,0.0,1.2999999999999998,1.0,1.0,-2.0,-2.0,0.0,1.0,0.0,-2.0,-2.0,0.0,-2.0,1,0
966,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,1.0,1.0,2.0,-2.0,0,0
967,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-0.30000000000000004,-2.0,-2.0,-2.0,-2.0,0,0
968,1.0,1.0,0.2999999999999998,0.0,-2.0,0.0,-2.0,-2.0,1.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,1,0
969,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
970,0.0,-1.0,0.2999999999999998,-0.30000000000000004,-2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,1.0,0,0
971,2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,0.7000000000000002,0.2999999999999998,1.2999999999999998,-2.0,-2.0,1.2999999999999998,-2.0,0,0
972,1.0,0.0,0.0,-0.30000000000000004,-1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,-1.0,-2.0,1,0
973,-2.0,-1.0,0.2999999999999998,0.7000000000000002,0.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,1,1
974,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
975,-2.0,-2.0,-2.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
976,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,-2.0,0,0
977,-2.0,2.0,2.0,1.0,1.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,0.0,-2.0,0.0,-2.0,1,1
978,-0.30000000000000004,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-0.30000000000000004,0.0,-2.0,-2.0,-2.0,-0.30000000000000004,0,0
979,1.0,0.0,0.2999999999999998,0.7000000000000002,-0.7,-2.0,-2.0,-2.0,2.0,2.0,0.0,-2.0,-2.0,1.0,-2.0,1,1
980,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,0,0
981,0.0,-2.0,-0.30000000000000004,1.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0,0
982,2.0,2.0,2.0,0.0,2.0,2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,-2.0,1,1
983,-0.30000000000000004,-1.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,0.0,-0.30000000000000004,-2.0,-2.0,-2.0,0.0,-2.0,0,0
984,1.0,0.0,-1.0,0.0,0.0,0.7000000000000002,-2.0,-2.0,2.0,0.0,1.2999999999999998,-2.0,-2.0,-2.0,1.0,1,1
985,-0.7,1.0,-0.30000000000000004,0.7000000000000002,0.0,-2.0,-2.0,-2.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-0.30000000000000004,1,1
986,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
