,ACCT220,ACCT230,BLAW280,COMP100,ECON160,ECON161,ENGL205,MATH103,SOM120,MATH150A,MATH150B,MATH140,BUS302,FIN303,MGT360,MKT304,SOM306,ECON308,MGT370,MKT380,BLAW308,graduated,cluster_label
392,-2.0,-2.0,-2.0,0.0,0.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
393,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
394,0.0,0.0,1.0,-2.0,-2.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,0.0,0.2999999999999998,-2.0,0.0,0.2999999999999998,-2.0,0.0,1,1
395,1.2999999999999998,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
396,-0.30000000000000004,-2.0,0.0,2.0,-0.30000000000000004,1.0,1.7000000000000002,0.7000000000000002,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
397,0.0,-1.3,1.0,-2.0,1.0,0.0,-1.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
398,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-2.0,-2.0,-2.0,1.0,0.2999999999999998,0.0,0.0,-1.0,-2.0,-1.0,0.0,-2.0,0.0,0,1
399,-0.7,-2.0,-2.0,0.7000000000000002,-1.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
400,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,-2.0,1.0,-2.0,2.0,2.0,-2.0,1.0,1.0,1.7000000000000002,2.0,1.0,-2.0,1.0,1,1
401,2.0,1.7000000000000002,1.0,0.7000000000000002,1.0,2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,0.2999999999999998,2.0,1.0,1.0,1.2999999999999998,2.0,1.2999999999999998,-2.0,1.0,1,1
402,2.0,1.0,1.0,1.2999999999999998,2.0,1.0,0.7000000000000002,1.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,-0.30000000000000004,2.0,2.0,0.7000000000000002,0.2999999999999998,0.0,-2.0,0.7000000000000002,1,1
403,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
404,0.0,1.0,0.7000000000000002,2.0,1.0,-1.0,-2.0,1.0,-2.0,2.0,-2.0,2.0,1.7000000000000002,-0.30000000000000004,0.0,0.7000000000000002,0.0,0.0,2.0,-2.0,0.2999999999999998,1,1
405,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,-2.0,-2.0,-2.0,1.0,0.7000000000000002,1.0,2.0,0.0,-1.0,-2.0,0.7000000000000002,-2.0,0.0,1,1
406,2.0,2.0,1.0,2.0,2.0,2.0,-2.0,2.0,-2.0,-2.0,-2.0,2.0,0.0,2.0,1.0,0.7000000000000002,0.0,-2.0,-2.0,-2.0,-2.0,0,1
407,-1.0,1.2999999999999998,0.2999999999999998,0.2999999999999998,0.0,0.7000000000000002,-2.0,-2.0,0.0,1.0,-1.0,-2.0,1.0,-2.0,-0.30000000000000004,0.2999999999999998,0.0,2.0,-2.0,-2.0,1.2999999999999998,0,1
408,0.0,-0.7,0.0,-0.30000000000000004,0.0,-1.3,-0.30000000000000004,0.0,-2.0,-2.0,-2.0,-1.3,1.0,-1.0,1.7000000000000002,-1.0,0.0,0.0,1.7000000000000002,-2.0,0.0,1,1
409,2.0,-2.0,1.0,2.0,1.0,0.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,1.7000000000000002,2.0,1.0,1.0,1.2999999999999998,1.0,2.0,-2.0,1.7000000000000002,1,1
410,-2.0,-2.0,-2.0,1.2999999999999998,2.0,-2.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
411,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,1.0,0.2999999999999998,0.0,0.0,-0.30000000000000004,0.0,-0.7,-2.0,-0.7,0,1
412,-2.0,-2.0,-0.7,1.2999999999999998,-1.0,-2.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
413,-1.0,0.2999999999999998,0.2999999999999998,0.7000000000000002,-2.0,0.7000000000000002,1.7000000000000002,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
414,-2.0,1.0,1.2999999999999998,2.0,-1.0,-0.30000000000000004,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,1.2999999999999998,0.0,-1.0,-2.0,-2.0,-2.0,-2.0,0,1
415,-2.0,-2.0,0.0,-2.0,2.0,2.0,-2.0,1.0,-2.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
416,-2.0,-2.0,0.0,0.7000000000000002,-2.0,-2.0,1.2999999999999998,-0.7,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
417,0.7000000000000002,-2.0,1.0,1.2999999999999998,0.0,-1.3,1.0,0.0,-2.0,-2.0,-2.0,1.2999999999999998,1.2999999999999998,-1.0,1.7000000000000002,-0.30000000000000004,0.0,1.0,0.0,-2.0,-1.0,1,1
418,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
419,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
420,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,-2.0,-2.0,-2.0,1.0,1.7000000000000002,1.0,1.0,1.0,0.0,0.0,2.0,-2.0,0.2999999999999998,1,1
421,2.0,2.0,2.0,2.0,2.0,1.0,-2.0,1.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,1
422,1.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,-2.0,-2.0,-2.0,0.0,1.0,0.2999999999999998,0.0,0.0,0.0,0.2999999999999998,-2.0,-2.0,-0.30000000000000004,0,1
423,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-2.0,0.0,-2.0,-2.0,-2.0,2.0,2.0,1.0,1.0,1.0,-0.7,1.2999999999999998,-2.0,0.2999999999999998,1,1
424,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,-0.30000000000000004,-2.0,-2.0,-2.0,0.2999999999999998,2.0,0.0,-1.0,0.7000000000000002,1.0,1.2999999999999998,-2.0,-1.0,0,1
425,0.0,0.0,1.0,2.0,2.0,0.2999999999999998,-2.0,2.0,-2.0,-2.0,-2.0,1.2999999999999998,0.7000000000000002,0.0,0.7000000000000002,-0.30000000000000004,-0.30000000000000004,0.2999999999999998,-0.30000000000000004,-2.0,0.0,0,1
426,0.0,0.2999999999999998,2.0,0.2999999999999998,0.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0,1.0,1.2999999999999998,1.2999999999999998,0.0,0.2999999999999998,-1.0,2.0,-2.0,0.0,1,1
427,-2.0,-2.0,1.0,-2.0,-1.0,-2.0,1.7000000000000002,2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
428,0.0,0.0,1.0,1.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,1
429,-1.0,0.0,-0.30000000000000004,1.0,1.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,0.2999999999999998,0.2999999999999998,0.7000000000000002,-0.7,0.0,0.0,-2.0,-2.0,-0.7,1,1
430,1.2999999999999998,0.2999999999999998,0.2999999999999998,2.0,1.0,-1.0,-2.0,0.7000000000000002,0.0,-2.0,-2.0,-2.0,2.0,2.0,1.0,1.0,0.2999999999999998,-2.0,0.0,-2.0,-0.7,0,1
431,0.0,2.0,1.0,2.0,2.0,1.0,2.0,-2.0,-2.0,2.0,-2.0,1.0,1.0,-0.7,1.0,0.2999999999999998,1.0,-2.0,-2.0,-2.0,-2.0,0,1
432,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,-2.0,-2.0,-2.0,2.0,-2.0,1.7000000000000002,1.2999999999999998,1.0,0.0,0.2999999999999998,2.0,-2.0,-1.3,1,1
433,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
434,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,1.0,2.0,-0.30000000000000004,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
435,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
436,0.0,-2.0,1.0,0.0,0.0,0.0,1.7000000000000002,1.7000000000000002,0.0,-2.0,-2.0,-2.0,1.0,1.7000000000000002,1.7000000000000002,1.2999999999999998,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,0,1
437,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,1.2999999999999998,0.0,1.7000000000000002,-2.0,-2.0,-2.0,1.2999999999999998,0,1
438,2.0,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,1.0,-0.30000000000000004,1.2999999999999998,1.0,-2.0,0.0,1.7000000000000002,-2.0,0.0,1,1
439,-1.3,0.0,-2.0,1.0,-1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,1.0,-1.3,0.0,0.2999999999999998,-1.3,-1.0,-2.0,-2.0,-1.0,0,0
440,0.0,0.0,1.0,1.0,1.0,0.7000000000000002,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
441,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,0,1
442,0.2999999999999998,0.0,0.2999999999999998,2.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,1.0,0.0,0.0,-1.0,-1.0,-2.0,-2.0,0.7000000000000002,1,1
443,-2.0,-2.0,-0.7,-2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
444,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,1.2999999999999998,1.0,0.2999999999999998,1.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,0,1
445,-1.0,-1.0,1.0,2.0,-1.0,0.2999999999999998,1.0,2.0,-2.0,-2.0,-2.0,1.7000000000000002,0.2999999999999998,0.7000000000000002,1.0,1.7000000000000002,0.0,0.2999999999999998,1.2999999999999998,-2.0,1.2999999999999998,0,1
446,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,1.2999999999999998,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
447,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.30000000000000004,-2.0,-2.0,-2.0,-2.0,-0.7,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
448,1.0,-2.0,2.0,0.0,0.0,0.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,0.7000000000000002,0.2999999999999998,-0.7,0.7000000000000002,-2.0,1.2999999999999998,-2.0,-1.0,1,1
449,1.0,2.0,1.0,2.0,2.0,2.0,1.7000000000000002,2.0,1.2999999999999998,-2.0,-2.0,-2.0,1.7000000000000002,2.0,1.2999999999999998,0.7000000000000002,1.0,1.0,1.7000000000000002,-2.0,0.2999999999999998,1,1
450,-1.0,-2.0,1.0,2.0,0.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
451,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
452,-2.0,-2.0,0.0,0.0,1.0,1.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,1.0,1.0,0.7000000000000002,0.7000000000000002,0.7000000000000002,0.2999999999999998,2.0,-2.0,0.0,0,1
453,-2.0,-2.0,-1.3,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.7,0,0
454,0.0,1.0,-2.0,2.0,-1.0,-2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
455,1.0,1.0,1.0,0.7000000000000002,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-2.0,0.7000000000000002,-0.30000000000000004,1.0,-1.0,-2.0,-0.7,1.0,-2.0,-0.7,1,1
456,-2.0,-2.0,0.0,2.0,-1.0,-1.3,0.7000000000000002,2.0,-2.0,-2.0,-2.0,1.2999999999999998,1.2999999999999998,2.0,1.0,1.2999999999999998,2.0,0.0,1.2999999999999998,-2.0,0.7000000000000002,1,1
457,0.0,-2.0,0.7000000000000002,2.0,1.0,-0.30000000000000004,-2.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,0.7000000000000002,2.0,1.0,0.7000000000000002,0.0,0.0,1.7000000000000002,-2.0,0.0,1,1
458,0.7000000000000002,0.2999999999999998,0.7000000000000002,1.7000000000000002,2.0,2.0,1.0,1.7000000000000002,-2.0,-2.0,-2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2999999999999998,1.7000000000000002,-2.0,0.0,1,1
459,0.0,0.0,-2.0,0.2999999999999998,-1.0,0.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
460,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
461,1.0,1.0,0.0,2.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.7000000000000002,0.2999999999999998,0.2999999999999998,0.7000000000000002,1.2999999999999998,0.0,0.7000000000000002,-2.0,-0.7,1,1
462,2.0,1.0,0.0,2.0,2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,1.0,0.7000000000000002,-2.0,-2.0,-2.0,1.0,0.0,-2.0,-2.0,1.2999999999999998,0,1
463,-1.0,-1.0,0.0,1.7000000000000002,0.0,0.0,-2.0,0.0,-2.0,-2.0,-2.0,-1.0,0.0,-0.7,1.2999999999999998,0.2999999999999998,-1.3,-2.0,-2.0,-2.0,-2.0,0,1
464,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
465,2.0,1.0,2.0,2.0,1.0,2.0,-2.0,0.0,-2.0,-1.0,-2.0,2.0,1.0,0.0,0.2999999999999998,0.7000000000000002,0.7000000000000002,1.0,1.7000000000000002,-2.0,0.0,1,1
466,0.7000000000000002,1.0,0.0,0.7000000000000002,-1.0,0.0,1.0,1.2999999999999998,-2.0,-2.0,-2.0,0.2999999999999998,0.0,-0.30000000000000004,0.0,0.2999999999999998,0.2999999999999998,2.0,1.0,-2.0,0.0,1,1
467,2.0,0.0,0.0,1.0,0.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,0.0,0.0,0.2999999999999998,0.0,-0.30000000000000004,1.0,-2.0,0.2999999999999998,1,1
468,-2.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
469,0.0,0.2999999999999998,0.2999999999999998,2.0,0.2999999999999998,-0.30000000000000004,0.7000000000000002,1.0,-2.0,-2.0,-2.0,-1.0,2.0,-2.0,0.0,1.2999999999999998,1.0,-2.0,-2.0,-2.0,-2.0,0,1
470,1.0,-2.0,0.0,-2.0,1.0,1.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,-1.0,-2.0,-2.0,-2.0,1.0,0,0
471,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
472,0.0,1.0,-0.30000000000000004,-2.0,-2.0,2.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,0.0,1.0,0.0,2.0,0.7000000000000002,0.0,0.0,1.2999999999999998,-2.0,0.2999999999999998,1,1
473,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-1.3,-2.0,-2.0,-2.0,-2.0,0,0
474,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
475,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
476,-2.0,1.0,1.0,0.0,1.0,2.0,0.2999999999999998,1.0,-2.0,-2.0,-2.0,1.0,0.2999999999999998,-1.3,0.7000000000000002,0.0,-0.30000000000000004,-2.0,-2.0,-2.0,0.7000000000000002,0,1
477,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,1.0,0.0,0.0,1.2999999999999998,0.0,-1.0,-2.0,-2.0,-0.30000000000000004,0,1
478,2.0,2.0,1.0,2.0,2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,1.2999999999999998,2.0,1.7000000000000002,2.0,2.0,2.0,-2.0,2.0,1,1
479,-0.7,-2.0,1.0,1.7000000000000002,2.0,0.0,1.7000000000000002,0.7000000000000002,-0.7,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
480,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
481,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,-1.0,-2.0,-2.0,-2.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,0,1
482,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
483,-2.0,-2.0,-2.0,2.0,-2.0,0.0,1.2999999999999998,0.0,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,0.2999999999999998,-1.3,-2.0,-2.0,-2.0,-2.0,0,0
484,1.0,-2.0,1.0,-2.0,1.0,2.0,0.0,0.0,-2.0,-2.0,-2.0,2.0,0.2999999999999998,0.0,0.0,0.0,-0.7,-1.0,0.2999999999999998,-2.0,0.0,1,1
485,-2.0,-2.0,1.2999999999999998,-2.0,0.0,-2.0,1.2999999999999998,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
486,-2.0,-2.0,-2.0,2.0,0.0,-2.0,0.7000000000000002,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
487,0.0,0.7000000000000002,1.2999999999999998,2.0,0.0,1.0,1.7000000000000002,1.0,-2.0,-2.0,-2.0,1.0,2.0,-2.0,1.0,1.0,1.0,0.7000000000000002,1.2999999999999998,-2.0,1.0,1,1
488,1.2999999999999998,1.0,2.0,1.0,-0.30000000000000004,0.7000000000000002,1.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-0.7,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,0,1
489,0.0,-1.0,1.0,2.0,1.0,1.0,2.0,0.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
490,-1.0,0.0,-2.0,2.0,0.0,-2.0,0.7000000000000002,2.0,-2.0,-2.0,-2.0,1.0,0.7000000000000002,-2.0,-1.0,0.0,-1.3,-1.0,-2.0,-2.0,-2.0,0,0
491,-2.0,-2.0,1.0,0.7000000000000002,0.0,0.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
492,2.0,1.2999999999999998,1.0,2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,1.7000000000000002,2.0,2.0,-2.0,2.0,-2.0,1.2999999999999998,-2.0,1.7000000000000002,1,1
493,-2.0,-2.0,-2.0,2.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
494,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0,-0.30000000000000004,0.2999999999999998,2.0,0.7000000000000002,0.7000000000000002,0.0,1.0,-2.0,-0.30000000000000004,1,1
495,-0.30000000000000004,0.0,1.2999999999999998,1.2999999999999998,0.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,0.2999999999999998,0.0,0.2999999999999998,0.2999999999999998,-1.0,1.7000000000000002,-2.0,-0.30000000000000004,1,1
496,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
497,-2.0,1.0,2.0,1.0,1.0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.7000000000000002,2.0,0.2999999999999998,0.0,-0.7,0.0,1.7000000000000002,-2.0,-0.7,1,1
498,0.0,0.0,2.0,-2.0,1.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
499,2.0,2.0,1.7000000000000002,2.0,2.0,1.7000000000000002,1.2999999999999998,2.0,2.0,-2.0,-2.0,-2.0,0.7000000000000002,2.0,2.0,1.7000000000000002,2.0,-2.0,-2.0,-2.0,2.0,0,1
500,-2.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,-2.0,-0.30000000000000004,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
501,-0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2999999999999998,-2.0,-2.0,-2.0,1.0,0.2999999999999998,0.0,1.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,0,1
502,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
503,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,0.7000000000000002,1.0,-2.0,0.0,0.7000000000000002,0.0,0.0,0.2999999999999998,-2.0,0.0,1,1
504,-2.0,-2.0,-2.0,2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
505,0.0,1.0,-0.30000000000000004,1.0,0.0,1.0,0.2999999999999998,-2.0,0.0,-2.0,-2.0,-2.0,1.7000000000000002,0.2999999999999998,1.2999999999999998,0.7000000000000002,0.0,0.0,0.0,-2.0,0.2999999999999998,1,1
506,0.2999999999999998,-0.30000000000000004,0.2999999999999998,2.0,-1.0,-1.3,1.0,0.0,-2.0,-2.0,-2.0,0.0,0.0,-0.30000000000000004,1.0,0.0,-0.30000000000000004,0.0,1.0,-2.0,0.2999999999999998,1,1
507,1.0,-1.3,1.0,2.0,1.0,0.0,-2.0,0.0,0.7000000000000002,-2.0,-2.0,-2.0,1.0,0.2999999999999998,1.2999999999999998,0.7000000000000002,0.7000000000000002,1.7000000000000002,1.0,-2.0,0.2999999999999998,1,1
508,1.0,1.2999999999999998,2.0,1.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,1.0,1.2999999999999998,1.0,1.7000000000000002,1.0,1.7000000000000002,-2.0,0.0,1,1
509,0.0,1.0,1.0,0.0,1.0,0.0,-2.0,-2.0,0.0,-2.0,-2.0,0.2999999999999998,1.0,1.0,1.7000000000000002,2.0,-2.0,1.0,1.7000000000000002,-2.0,0.2999999999999998,1,1
510,1.0,1.0,1.0,2.0,0.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-0.7,-0.30000000000000004,1.2999999999999998,0.0,0.7000000000000002,-1.3,0.0,-2.0,-0.30000000000000004,1,1
511,-2.0,1.0,0.2999999999999998,1.7000000000000002,0.2999999999999998,-0.7,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,0.0,0.0,0.0,-0.30000000000000004,-0.30000000000000004,2.0,-2.0,0.0,0,1
