,ACCT220,ACCT230,ECON160,ECON161,COMP100,SOM120,ENGL205,BLAW280,MATH103,MATH150A,MATH150B,BUS302,FIN303,MGT360,MKT304,SOM306,BUS497,BLAW308,FIN352,FIN355,cluster_label,graduated
599,2.0,2.0,1.0,2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,1.2999999999999998,0.2999999999999998,1.2999999999999998,1.2999999999999998,-0.30000000000000004,-2.0,0.0,0.2999999999999998,2.0,0,1
600,1.0,1.2999999999999998,-2.0,1.0,2.0,-2.0,0.2999999999999998,1.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,1,0
601,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,-2.0,-2.0,1.2999999999999998,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
602,2.0,0.2999999999999998,1.0,1.0,1.0,-2.0,1.0,1.0,-2.0,-1.0,-2.0,1.2999999999999998,1.0,1.2999999999999998,0.7000000000000002,1.2999999999999998,-2.0,0.2999999999999998,-2.0,-2.0,0,1
603,2.0,-2.0,-2.0,-2.0,2.0,-2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
604,2.0,2.0,2.0,1.0,2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,1,1
605,2.0,1.0,1.0,1.0,2.0,-2.0,0.0,2.0,0.0,-2.0,-2.0,0.7000000000000002,1.2999999999999998,0.0,0.0,-0.30000000000000004,-2.0,0.0,-2.0,-2.0,0,1
606,1.0,0.0,0.0,0.0,2.0,-2.0,2.0,2.0,1.0,-2.0,-2.0,1.0,2.0,0.2999999999999998,0.0,0.7000000000000002,-2.0,-0.7,0.2999999999999998,-2.0,0,1
607,1.0,2.0,1.2999999999999998,0.0,0.2999999999999998,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,0.2999999999999998,2.0,-2.0,0.7000000000000002,-0.30000000000000004,-2.0,-0.30000000000000004,-2.0,-2.0,1,1
608,2.0,0.0,2.0,1.2999999999999998,2.0,-2.0,0.7000000000000002,2.0,2.0,-2.0,-2.0,2.0,2.0,1.2999999999999998,2.0,1.0,-2.0,1.7000000000000002,-2.0,-2.0,0,1
609,1.0,1.0,0.0,0.0,2.0,-2.0,1.0,2.0,-2.0,-2.0,-2.0,0.0,1.7000000000000002,0.0,-0.7,0.0,-2.0,-1.3,-2.0,-2.0,0,1
610,-2.0,0.0,1.0,0.7000000000000002,2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,1.0,0.2999999999999998,1.0,0.0,-2.0,0.2999999999999998,-2.0,-2.0,1,1
611,0.0,-2.0,-2.0,0.0,1.2999999999999998,-2.0,-2.0,1.0,-2.0,2.0,-2.0,1.2999999999999998,0.0,0.7000000000000002,-0.30000000000000004,0.7000000000000002,-2.0,0.2999999999999998,-2.0,-2.0,1,1
612,1.0,1.0,0.0,0.0,2.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,1.7000000000000002,-2.0,-0.7,-0.7,-0.30000000000000004,-2.0,0.7000000000000002,-2.0,-2.0,1,1
613,2.0,1.2999999999999998,2.0,2.0,0.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,0.7000000000000002,1.7000000000000002,-0.30000000000000004,0.2999999999999998,2.0,-2.0,0.0,-2.0,-2.0,0,1
614,1.0,0.0,0.0,0.0,0.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,1.0,2.0,-1.3,0.0,0.2999999999999998,-2.0,0.2999999999999998,-2.0,-2.0,0,0
615,2.0,2.0,1.0,-2.0,2.0,-2.0,1.2999999999999998,1.2999999999999998,2.0,-2.0,-2.0,1.2999999999999998,2.0,1.2999999999999998,1.7000000000000002,2.0,-2.0,0.2999999999999998,1.0,-2.0,0,0
616,1.7000000000000002,1.7000000000000002,2.0,2.0,2.0,-2.0,-2.0,1.7000000000000002,-2.0,0.0,0.0,1.0,-2.0,2.0,2.0,2.0,-2.0,0.0,1.2999999999999998,1.0,0,1
617,2.0,2.0,2.0,0.0,1.0,-2.0,1.0,2.0,-2.0,0.0,-2.0,1.0,1.0,0.0,-0.30000000000000004,-1.0,-2.0,-1.3,-2.0,-2.0,0,0
618,2.0,1.2999999999999998,1.0,1.0,2.0,2.0,-2.0,1.0,-2.0,-2.0,-2.0,1.2999999999999998,2.0,1.2999999999999998,1.7000000000000002,2.0,-2.0,1.0,-2.0,-2.0,0,1
619,0.0,1.0,1.0,2.0,1.0,-2.0,2.0,0.0,-2.0,-2.0,-2.0,1.0,1.0,0.2999999999999998,1.0,0.2999999999999998,-2.0,1.0,-2.0,-2.0,0,1
620,2.0,1.0,2.0,1.0,1.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,0.2999999999999998,0.2999999999999998,1.2999999999999998,1.7000000000000002,1.2999999999999998,-2.0,1.0,-2.0,-2.0,0,0
621,2.0,1.0,1.0,0.0,1.0,-2.0,2.0,1.0,1.0,-2.0,-2.0,1.7000000000000002,1.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,0.7000000000000002,0,0
622,1.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-0.30000000000000004,0.2999999999999998,-1.3,-1.0,-2.0,-0.30000000000000004,-2.0,-2.0,1,0
623,2.0,1.0,2.0,2.0,1.0,-2.0,1.0,2.0,-2.0,0.7000000000000002,-2.0,0.7000000000000002,-2.0,-1.0,0.0,0.0,-2.0,1.0,-0.30000000000000004,0.0,0,0
624,2.0,2.0,1.0,1.0,2.0,0.2999999999999998,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,0.0,0.0,-0.30000000000000004,0.7000000000000002,0.2999999999999998,-2.0,0.2999999999999998,-2.0,-2.0,0,1
625,1.0,1.7000000000000002,1.0,1.0,2.0,-2.0,1.7000000000000002,0.0,-2.0,-2.0,-2.0,1.0,1.7000000000000002,1.7000000000000002,0.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,0,1
626,2.0,1.0,0.0,-2.0,1.0,-2.0,1.7000000000000002,0.2999999999999998,1.7000000000000002,-2.0,-2.0,0.2999999999999998,2.0,1.2999999999999998,1.0,0.7000000000000002,-2.0,0.0,1.0,2.0,0,0
627,0.0,1.0,0.0,1.0,2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,1.7000000000000002,2.0,1.2999999999999998,1.0,1.0,-2.0,0.0,-2.0,-2.0,0,1
628,2.0,2.0,2.0,2.0,2.0,1.2999999999999998,-2.0,2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,2.0,-2.0,2.0,-2.0,-2.0,0,1
629,0.7000000000000002,1.0,1.0,1.0,1.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,1.0,1.2999999999999998,1.0,0.2999999999999998,0.7000000000000002,-2.0,1.0,-2.0,-2.0,0,1
630,2.0,1.0,2.0,0.0,1.0,-2.0,0.0,2.0,-2.0,-2.0,-2.0,0.2999999999999998,1.2999999999999998,0.7000000000000002,0.2999999999999998,1.0,-2.0,-0.30000000000000004,-2.0,-2.0,0,1
631,1.0,1.0,0.0,0.0,1.7000000000000002,-2.0,1.0,0.0,-2.0,-2.0,-2.0,1.2999999999999998,-0.7,0.0,1.2999999999999998,-0.30000000000000004,-2.0,0.0,-2.0,-2.0,0,1
632,0.0,1.2999999999999998,1.2999999999999998,1.2999999999999998,0.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,0.2999999999999998,0.7000000000000002,0.7000000000000002,1.0,0.0,-2.0,0.7000000000000002,-2.0,-2.0,0,1
633,1.0,1.0,2.0,1.0,2.0,-2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-0.7,-1.0,-0.30000000000000004,-2.0,-0.30000000000000004,-2.0,-2.0,1,0
634,-1.0,-1.0,1.0,0.0,1.7000000000000002,0.0,1.0,0.0,1.0,-2.0,-2.0,1.7000000000000002,1.0,0.7000000000000002,0.0,0.2999999999999998,-2.0,-2.0,0.2999999999999998,0.0,0,1
635,0.0,0.0,1.0,1.0,1.0,-2.0,2.0,1.0,1.0,-2.0,-2.0,1.2999999999999998,0.7000000000000002,0.0,0.0,-2.0,-2.0,0.0,0.2999999999999998,0.2999999999999998,0,1
636,0.0,0.2999999999999998,2.0,0.0,0.0,-2.0,-2.0,2.0,0.2999999999999998,-2.0,-2.0,1.0,-0.30000000000000004,2.0,-1.0,-0.7,-2.0,0.7000000000000002,-2.0,-2.0,0,1
637,1.0,2.0,0.0,2.0,2.0,-2.0,-2.0,1.0,0.0,-2.0,-2.0,1.0,1.0,-0.30000000000000004,0.2999999999999998,1.0,-2.0,1.0,-2.0,-2.0,0,1
638,0.0,0.0,2.0,2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,1.2999999999999998,2.0,1.2999999999999998,0.7000000000000002,0.0,-2.0,-2.0,-2.0,-2.0,0,0
639,-2.0,1.0,0.0,0.0,1.7000000000000002,-2.0,1.0,0.0,1.0,-2.0,-2.0,1.2999999999999998,0.2999999999999998,0.2999999999999998,0.7000000000000002,0.2999999999999998,-2.0,1.2999999999999998,-2.0,-2.0,0,1
640,-2.0,2.0,-1.0,1.0,2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,0.7000000000000002,1.7000000000000002,1.0,1.0,0.0,-2.0,1.0,-2.0,-2.0,0,0
641,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,1.0,0.0,0.7000000000000002,1.2999999999999998,0.2999999999999998,-2.0,0.0,0.0,0.0,0,1
642,1.0,2.0,1.0,1.2999999999999998,2.0,1.7000000000000002,-2.0,2.0,-2.0,-2.0,-2.0,1.7000000000000002,-0.30000000000000004,-2.0,1.0,-2.0,-2.0,-0.30000000000000004,-2.0,-2.0,1,1
643,1.0,0.0,0.0,-0.30000000000000004,1.0,0.7000000000000002,1.0,1.0,0.0,-2.0,-2.0,1.0,1.0,0.0,0.0,0.0,-2.0,-0.30000000000000004,0.7000000000000002,1.0,0,0
644,1.0,2.0,1.0,2.0,2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,1.0,0.2999999999999998,-2.0,2.0,1.0,-2.0,-0.7,-2.0,-2.0,0,1
645,1.0,2.0,2.0,1.0,-2.0,-2.0,1.0,1.0,2.0,-2.0,-2.0,2.0,-2.0,0.2999999999999998,-0.30000000000000004,0.7000000000000002,-2.0,-0.30000000000000004,-2.0,-2.0,0,1
646,1.0,0.0,1.0,0.0,1.0,-2.0,-2.0,1.0,0.0,-2.0,-2.0,0.7000000000000002,-0.7,1.0,1.0,-1.0,-2.0,0.0,-2.0,-2.0,1,1
647,2.0,0.0,0.0,0.0,2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.0,0.0,-1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
648,2.0,1.7000000000000002,1.0,1.0,1.0,1.7000000000000002,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,2.0,1.2999999999999998,2.0,0.7000000000000002,2.0,-2.0,1.2999999999999998,-2.0,-2.0,0,1
649,2.0,2.0,1.0,0.0,0.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,1.0,0.0,0.7000000000000002,0.0,0.2999999999999998,-2.0,1.0,-2.0,-2.0,0,1
650,1.0,0.0,0.0,1.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,1.0,1.0,0.0,0.2999999999999998,0.0,-2.0,-2.0,-2.0,-2.0,1,0
651,0.0,1.0,0.0,1.0,2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,0.7000000000000002,1.0,1.0,0.0,0.7000000000000002,-2.0,0.0,-2.0,-2.0,0,0
652,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,1.0,-2.0,0.0,0.0,1.2999999999999998,-2.0,0.7000000000000002,1.2999999999999998,1.7000000000000002,-2.0,1.0,-2.0,-2.0,0,1
653,0.0,1.0,-1.0,1.0,2.0,0.0,-2.0,0.7000000000000002,0.0,-2.0,-2.0,1.0,2.0,1.7000000000000002,1.0,0.0,-2.0,1.2999999999999998,1.0,0.0,0,1
654,1.0,0.0,2.0,0.2999999999999998,0.0,-2.0,1.7000000000000002,0.0,1.0,-2.0,-2.0,1.0,-2.0,-1.3,-0.30000000000000004,0.0,-2.0,0.2999999999999998,0.0,1.2999999999999998,0,1
655,1.0,2.0,1.0,1.0,2.0,-2.0,2.0,0.0,-2.0,-2.0,-2.0,1.0,0.0,-2.0,0.7000000000000002,0.2999999999999998,-2.0,0.2999999999999998,-2.0,-2.0,0,1
656,2.0,2.0,2.0,1.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,-2.0,1.7000000000000002,2.0,2.0,0,1
657,1.0,0.2999999999999998,0.0,-1.0,1.7000000000000002,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,1.0,1.0,0.0,0.7000000000000002,0.7000000000000002,-2.0,0.2999999999999998,-2.0,-2.0,0,1
658,2.0,2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-0.30000000000000004,0.0,0.0,0.0,1.0,-2.0,1.0,-2.0,-2.0,0,1
659,2.0,2.0,2.0,2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,1.7000000000000002,2.0,2.0,1.2999999999999998,2.0,-2.0,2.0,-2.0,-2.0,0,1
660,2.0,1.0,2.0,1.0,2.0,-2.0,-2.0,2.0,-2.0,1.0,-2.0,1.2999999999999998,1.0,1.2999999999999998,1.7000000000000002,0.7000000000000002,-2.0,2.0,-2.0,-2.0,0,1
661,0.7000000000000002,1.2999999999999998,2.0,0.0,-2.0,-2.0,-2.0,-2.0,1.7000000000000002,-0.7,-2.0,1.2999999999999998,2.0,0.0,0.7000000000000002,1.7000000000000002,-2.0,0.7000000000000002,1.7000000000000002,1.0,0,1
662,2.0,0.7000000000000002,1.0,2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,2.0,1.0,1.7000000000000002,1.0,1.0,-2.0,0.2999999999999998,-2.0,-2.0,0,1
663,-2.0,-2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,-2.0,-2.0,1.7000000000000002,0.2999999999999998,0.0,0.0,-2.0,0.2999999999999998,-2.0,-2.0,1,1
664,2.0,1.0,2.0,1.0,1.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,1.0,2.0,2.0,1.0,1.2999999999999998,-2.0,-1.0,-2.0,-2.0,0,1
665,2.0,2.0,2.0,-2.0,-2.0,-2.0,0.2999999999999998,1.0,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,1.0,1.2999999999999998,1.0,-2.0,-2.0,-2.0,-2.0,0,0
666,0.0,1.0,0.0,0.0,2.0,0.0,0.7000000000000002,1.0,1.0,-2.0,-2.0,1.2999999999999998,1.2999999999999998,1.2999999999999998,1.0,0.0,-2.0,0.2999999999999998,1.7000000000000002,2.0,0,1
667,2.0,2.0,1.0,1.0,2.0,-2.0,0.7000000000000002,1.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,1,0
668,0.0,1.0,1.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2.0,-2.0,0.0,-1.3,-0.30000000000000004,0.0,0.2999999999999998,-2.0,0.7000000000000002,-2.0,-2.0,1,1
669,1.0,1.2999999999999998,-2.0,0.2999999999999998,2.0,-2.0,1.7000000000000002,1.0,2.0,-2.0,-2.0,1.7000000000000002,1.2999999999999998,1.7000000000000002,0.7000000000000002,0.2999999999999998,-2.0,0.2999999999999998,-2.0,-2.0,0,0
670,0.0,1.2999999999999998,2.0,2.0,2.0,-2.0,1.0,0.0,-2.0,-2.0,-2.0,1.0,0.2999999999999998,1.7000000000000002,0.7000000000000002,1.2999999999999998,-2.0,1.2999999999999998,-2.0,-2.0,0,0
671,2.0,1.0,0.0,1.0,1.0,-2.0,1.0,2.0,-2.0,-2.0,-2.0,1.0,1.0,1.0,1.7000000000000002,0.0,-2.0,0.0,-2.0,-2.0,0,1
672,0.0,-2.0,0.7000000000000002,0.7000000000000002,2.0,-2.0,2.0,2.0,1.0,-2.0,-2.0,0.2999999999999998,1.2999999999999998,1.0,0.7000000000000002,0.0,-2.0,1.0,-2.0,-2.0,0,1
673,0.0,0.7000000000000002,0.0,0.0,1.2999999999999998,0.7000000000000002,2.0,-2.0,2.0,-2.0,-2.0,0.7000000000000002,0.2999999999999998,0.7000000000000002,0.0,0.0,-2.0,-0.30000000000000004,0.0,0.0,0,1
674,1.7000000000000002,0.7000000000000002,2.0,0.0,-2.0,-2.0,-2.0,1.0,0.0,-2.0,-2.0,-2.0,2.0,2.0,0.2999999999999998,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,0,1
675,1.0,2.0,1.0,2.0,2.0,-2.0,0.0,0.0,2.0,-2.0,-2.0,0.0,0.7000000000000002,0.0,0.7000000000000002,1.2999999999999998,-2.0,0.7000000000000002,-2.0,-2.0,0,1
676,2.0,1.0,2.0,2.0,2.0,-2.0,-2.0,0.0,-2.0,1.0,-2.0,0.7000000000000002,-2.0,0.2999999999999998,1.2999999999999998,2.0,-2.0,1.0,-2.0,-2.0,0,0
677,2.0,1.0,2.0,2.0,2.0,-2.0,1.0,2.0,0.0,-2.0,-2.0,0.2999999999999998,0.0,0.2999999999999998,1.0,-1.0,-2.0,-1.0,1.0,1.0,0,0
678,0.0,1.0,0.0,0.0,2.0,-2.0,1.0,1.0,2.0,-2.0,-2.0,1.2999999999999998,0.7000000000000002,0.0,-1.0,0.0,-2.0,-2.0,-2.0,-2.0,1,0
679,1.0,1.0,1.0,1.0,1.0,-2.0,1.0,2.0,-2.0,-1.0,-2.0,1.0,2.0,0.0,0.2999999999999998,0.0,-2.0,0.0,-2.0,-2.0,0,0
680,-1.0,-2.0,-0.30000000000000004,-1.0,2.0,-2.0,1.2999999999999998,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.30000000000000004,-2.0,-2.0,-2.0,-2.0,1,0
681,1.0,2.0,2.0,2.0,2.0,-2.0,1.0,2.0,2.0,-2.0,-2.0,1.2999999999999998,1.7000000000000002,0.7000000000000002,0.0,0.2999999999999998,-2.0,0.0,-2.0,0.7000000000000002,0,1
682,1.0,0.0,1.0,2.0,0.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,1.0,1.0,2.0,1.2999999999999998,0.0,-2.0,0.7000000000000002,-2.0,-2.0,0,1
683,1.7000000000000002,1.0,0.0,1.0,2.0,-2.0,1.2999999999999998,0.0,0.0,-2.0,-2.0,1.0,1.2999999999999998,1.0,1.2999999999999998,0.7000000000000002,-2.0,0.0,1.0,1.2999999999999998,0,0
684,1.0,2.0,2.0,2.0,1.2999999999999998,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,1.2999999999999998,2.0,1.2999999999999998,0.7000000000000002,2.0,-2.0,1.0,-2.0,-2.0,0,1
685,0.0,1.0,0.0,0.0,2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.0,2.0,0.2999999999999998,-0.30000000000000004,0.2999999999999998,-2.0,-0.30000000000000004,-0.30000000000000004,0.2999999999999998,0,1
686,1.2999999999999998,1.7000000000000002,2.0,2.0,0.0,1.0,1.7000000000000002,1.0,1.2999999999999998,-2.0,-2.0,1.0,1.0,1.2999999999999998,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
687,1.0,2.0,2.0,2.0,2.0,-2.0,-2.0,2.0,0.7000000000000002,-2.0,-2.0,1.0,1.0,1.2999999999999998,2.0,0.2999999999999998,-2.0,0.7000000000000002,-2.0,-2.0,0,1
688,2.0,0.0,0.0,1.0,1.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,1.0,-0.30000000000000004,1.2999999999999998,2.0,0.2999999999999998,-2.0,0.7000000000000002,-2.0,-2.0,0,1
689,1.0,2.0,2.0,1.0,2.0,-2.0,1.0,2.0,-2.0,0.7000000000000002,0.2999999999999998,1.7000000000000002,2.0,2.0,1.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,0,1
690,0.0,1.0,0.0,1.0,1.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,1,0
691,0.0,0.0,0.0,1.0,0.0,-2.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-0.30000000000000004,-0.30000000000000004,-2.0,0.0,1.0,1.0,1,0
692,2.0,2.0,2.0,2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
693,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,1.0,1.0,1.2999999999999998,1.0,2.0,-2.0,0.7000000000000002,-2.0,-2.0,0,1
694,2.0,2.0,1.0,0.0,2.0,-2.0,1.0,1.0,2.0,-2.0,-2.0,1.2999999999999998,-0.30000000000000004,0.7000000000000002,0.2999999999999998,-1.0,-2.0,-2.0,-2.0,-2.0,0,0
695,0.0,1.2999999999999998,1.0,1.0,2.0,-2.0,2.0,0.0,-2.0,2.0,-2.0,1.0,0.2999999999999998,-2.0,-2.0,0.0,-2.0,-2.0,0.7000000000000002,1.0,0,0
696,0.0,-1.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-1.3,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
697,2.0,2.0,2.0,1.0,1.0,-2.0,1.0,1.0,-2.0,1.0,0.0,1.0,0.7000000000000002,0.7000000000000002,0.7000000000000002,1.7000000000000002,-2.0,1.7000000000000002,-2.0,-2.0,0,0
698,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,-2.0,2.0,-2.0,0.2999999999999998,2.0,2.0,0.7000000000000002,2.0,-2.0,2.0,-2.0,-2.0,0,1
699,1.0,0.0,-1.0,1.0,0.0,-2.0,1.0,1.7000000000000002,0.0,-2.0,-2.0,1.2999999999999998,2.0,1.0,1.0,0.2999999999999998,-2.0,1.0,1.2999999999999998,1.2999999999999998,0,1
700,1.0,2.0,2.0,2.0,2.0,-2.0,1.0,1.0,0.0,-2.0,-2.0,0.7000000000000002,1.0,-2.0,-2.0,0.7000000000000002,-2.0,0.7000000000000002,-2.0,-2.0,0,0
701,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,0.0,1.7000000000000002,2.0,2.0,2.0,2.0,-2.0,2.0,-2.0,-2.0,0,1
702,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-2.0,-2.0,1.0,-2.0,1.2999999999999998,0.0,0.2999999999999998,-2.0,0.0,-2.0,-2.0,1,1
703,-2.0,0.0,1.0,1.0,0.0,-1.0,0.0,2.0,0.7000000000000002,-2.0,-2.0,1.2999999999999998,1.2999999999999998,-0.30000000000000004,0.2999999999999998,-1.3,-2.0,-0.30000000000000004,-2.0,-2.0,1,0
704,1.0,1.0,1.0,0.0,1.2999999999999998,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0,-1.0,0.7000000000000002,0.7000000000000002,0.7000000000000002,-2.0,0.0,-2.0,-2.0,0,0
705,1.0,1.0,0.0,0.0,2.0,-2.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,0.0,0.2999999999999998,0.0,0.7000000000000002,-2.0,0.7000000000000002,-2.0,0.7000000000000002,0,1
706,1.0,0.0,1.0,1.0,2.0,-2.0,1.2999999999999998,1.0,0.0,-2.0,-2.0,1.7000000000000002,1.7000000000000002,0.0,1.0,1.2999999999999998,-2.0,1.0,2.0,2.0,0,1
707,2.0,2.0,2.0,1.0,-2.0,-2.0,1.2999999999999998,2.0,-2.0,-2.0,-2.0,1.7000000000000002,1.2999999999999998,0.0,0.0,1.0,-2.0,0.0,0.2999999999999998,0.7000000000000002,0,0
708,2.0,1.0,2.0,0.0,1.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,1.0,1.2999999999999998,2.0,0.2999999999999998,1.0,-2.0,2.0,-2.0,-2.0,0,1
709,2.0,1.0,1.0,1.0,2.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,1.2999999999999998,0.0,1.0,1.0,0.0,-2.0,-0.30000000000000004,0.2999999999999998,0.0,0,1
710,1.0,1.0,1.0,2.0,2.0,-2.0,2.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,1,0
711,-2.0,-2.0,0.0,1.0,1.0,-2.0,2.0,1.0,0.0,-2.0,-2.0,0.0,-2.0,2.0,0.0,0.7000000000000002,-2.0,0.0,0.2999999999999998,-2.0,1,1
712,0.0,1.0,1.0,0.0,-2.0,-2.0,2.0,1.0,1.0,-2.0,-2.0,2.0,1.2999999999999998,2.0,1.2999999999999998,0.2999999999999998,-2.0,1.2999999999999998,1.2999999999999998,1.2999999999999998,0,0
713,-2.0,-2.0,0.0,1.0,1.0,-2.0,1.0,0.0,-2.0,-2.0,-2.0,0.2999999999999998,-0.30000000000000004,0.7000000000000002,0.2999999999999998,0.7000000000000002,-2.0,-1.3,-2.0,-2.0,1,1
714,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
715,-1.0,-0.7,-2.0,0.0,2.0,-2.0,0.7000000000000002,1.0,1.0,-2.0,-2.0,1.0,1.0,0.7000000000000002,0.0,-0.30000000000000004,-2.0,0.2999999999999998,0.2999999999999998,1.7000000000000002,0,1
716,0.0,1.0,0.0,0.7000000000000002,1.0,0.0,1.0,0.7000000000000002,2.0,-2.0,-2.0,1.0,1.2999999999999998,2.0,-1.3,-0.30000000000000004,-2.0,-0.7,0.7000000000000002,0.2999999999999998,0,0
717,-2.0,-2.0,2.0,2.0,2.0,-2.0,-2.0,1.2999999999999998,1.2999999999999998,-2.0,-2.0,2.0,1.7000000000000002,1.7000000000000002,2.0,2.0,-2.0,2.0,-2.0,-2.0,0,1
718,1.0,1.0,-2.0,0.0,0.7000000000000002,-2.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
719,2.0,2.0,0.0,1.0,1.0,-2.0,0.7000000000000002,0.0,0.0,-2.0,-2.0,1.2999999999999998,-2.0,1.2999999999999998,1.0,1.2999999999999998,-2.0,1.0,-2.0,-2.0,0,1
720,0.0,0.0,1.0,1.0,2.0,-2.0,1.0,1.0,0.0,-2.0,-2.0,1.0,0.0,1.0,-0.30000000000000004,0.0,-2.0,0.7000000000000002,1.0,0.2999999999999998,0,0
721,2.0,1.0,2.0,0.0,1.0,-2.0,1.0,1.0,0.0,-2.0,-2.0,1.0,0.0,1.7000000000000002,0.0,0.0,-2.0,0.0,0.7000000000000002,0.7000000000000002,0,1
722,1.0,1.0,1.0,1.0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.7000000000000002,-2.0,1.0,1.7000000000000002,0.7000000000000002,-2.0,1.0,0.2999999999999998,0.2999999999999998,0,1
